num,date,league,matchup,away,away_score,home,home_score,actual_total,market_total,market_spread,abs_spread,favorite,underdog,ud_score,pick,tier,ensemble,win_prob,rule,base_line,scaled_over,scaled_under,zone_width,flat,primary_result,dual_result,both_hit
125,2025-11-07,NBA,OKC@SAC,OKC,132,SAC,101,233,229.5,11.5,11.5,SAC,OKC,132,OVER,A,19.19,1.5,Rule1:UpsetClause,109.0,93.1,124.9,31.8,5,HIT,MISS,False
126,2025-11-07,NBA,TOR@ATL,TOR,109,ATL,97,206,235.5,2.5,2.5,ATL,TOR,109,UNDER,C,-25.02,20.7,Rule4:UnderExecution,116.5,101.9,131.1,29.2,12,HIT,HIT,True
127,2025-11-07,NBA,UTA@MIN,UTA,97,MIN,137,234,233.5,12.5,12.5,MIN,UTA,97,OVER,A,9.4,1.0,Rule2:StructuralOutlier,110.5,93.6,127.4,33.8,5,HIT,HIT,True
128,2025-11-08,NBA,CHI@CLE,CHI,122,CLE,128,250,239.0,8.5,8.5,CLE,CHI,122,OVER,A,20.19,4.0,Rule1:UpsetClause,115.2,102.2,128.3,26.1,5,HIT,HIT,True
129,2025-11-08,NBA,DAL@WAS,DAL,111,WAS,105,216,234.0,4.5,4.5,DAL,WAS,105,UNDER,B,-5.09,13.0,Rule1:UpsetClause,114.8,103.2,126.2,23.0,7,HIT,HIT,True
130,2025-11-08,NBA,IND@DEN,IND,100,DEN,117,217,235.0,9.0,9.0,DEN,IND,100,UNDER,A,-23.91,3.4,Rule1:UpsetClause,113.0,99.5,126.5,27.1,5,HIT,HIT,True
131,2025-11-08,NBA,LAL@ATL,LAL,102,ATL,122,224,228.5,-5.0,5.0,LAL,ATL,122,UNDER,B,-8.75,45.3,Rule4:UnderExecution,111.8,99.8,123.8,24.0,7,HIT,HIT,True
132,2025-11-08,NBA,NOP@SAS,NOP,119,SAS,126,245,223.5,-11.0,11.0,NOP,SAS,126,UNDER,A,-22.68,49.4,Rule4:UnderExecution,106.2,90.8,121.7,30.9,5,MISS,HIT,False
133,2025-11-08,NBA,PHX@LAC,PHX,114,LAC,103,217,226.0,-4.5,4.5,PHX,LAC,103,UNDER,B,-31.43,44.5,Rule4:UnderExecution,110.8,99.2,122.2,23.0,7,HIT,HIT,True
134,2025-11-08,NBA,POR@MIA,POR,131,MIA,136,267,242.0,3.5,3.5,POR,MIA,136,OVER,B,52.29,16.6,Rule3:OverExecution,119.2,108.8,129.8,21.0,7,HIT,MISS,False
135,2025-11-08,NBA,TOR@PHI,TOR,120,PHI,130,250,237.0,5.0,5.0,PHI,TOR,120,OVER,B,54.96,11.4,Rule1:UpsetClause,116.0,104.0,128.0,24.0,7,HIT,HIT,True
136,2025-11-09,NBA,BKN@NYK,BKN,98,NYK,134,232,227.0,15.5,15.5,NYK,BKN,98,OVER,A,34.55,0.4,Rule2:StructuralOutlier,105.8,86.0,125.5,39.4,5,HIT,HIT,True
137,2025-11-09,NBA,BOS@ORL,BOS,111,ORL,107,218,228.0,4.0,4.0,ORL,BOS,111,UNDER,B,-28.17,14.7,Rule1:UpsetClause,112.0,101.0,123.0,22.0,7,HIT,HIT,True
138,2025-11-09,NBA,DET@PHI,DET,111,PHI,108,219,234.0,-4.5,4.5,DET,PHI,108,OVER,B,60.51,44.5,Rule3:OverExecution,114.8,103.2,126.2,23.0,7,HIT,HIT,True
139,2025-11-09,NBA,HOU@MIL,HOU,122,MIL,115,237,232.0,4.0,4.0,HOU,MIL,115,OVER,B,69.66,14.7,Rule1:UpsetClause,114.0,103.0,125.0,22.0,7,HIT,HIT,True
140,2025-11-09,NBA,IND@GSW,IND,83,GSW,114,197,221.5,13.0,13.0,GSW,IND,83,UNDER,A,-38.26,0.9,Rule2:StructuralOutlier,104.2,86.9,121.6,34.7,5,HIT,MISS,False
141,2025-11-09,NBA,MIN@SAC,MIN,144,SAC,117,261,238.0,4.5,4.5,SAC,MIN,144,OVER,B,34.64,13.0,Rule1:UpsetClause,116.8,105.2,128.2,23.0,7,HIT,MISS,False
142,2025-11-09,NBA,OKC@MEM,OKC,114,MEM,100,214,230.5,10.5,10.5,OKC,MEM,100,UNDER,A,-8.27,2.1,Rule1:UpsetClause,110.0,95.0,125.0,29.9,5,HIT,HIT,True
143,2025-11-10,NBA,ATL@LAC,ATL,105,LAC,102,207,221.0,-4.5,4.5,ATL,LAC,102,UNDER,B,-96.65,44.5,Rule4:UnderExecution,108.2,96.8,119.8,23.0,7,HIT,HIT,True
144,2025-11-10,NBA,CLE@MIA,CLE,138,MIA,140,278,248.0,7.5,7.5,CLE,MIA,140,OVER,A,70.51,5.5,Rule1:UpsetClause,120.2,108.1,132.4,24.2,5,HIT,MISS,False
145,2025-11-10,NBA,LAL@CHA,LAL,121,CHA,111,232,230.0,8.5,8.5,LAL,CHA,111,UNDER,A,-0.2,4.0,Rule1:UpsetClause,110.8,97.7,123.8,26.2,5,HIT,HIT,True
146,2025-11-10,NBA,MIL@DAL,MIL,116,DAL,114,230,229.5,-3.5,3.5,MIL,DAL,114,UNDER,B,-13.01,42.6,Rule4:UnderExecution,113.0,102.5,123.5,21.0,7,HIT,HIT,True
147,2025-11-10,NBA,MIN@UTA,MIN,120,UTA,113,233,234.5,-7.5,7.5,MIN,UTA,113,OVER,A,5.53,47.9,Rule3:OverExecution,113.5,101.4,125.6,24.2,5,HIT,HIT,True
148,2025-11-10,NBA,NOP@PHX,NOP,98,PHX,121,219,227.0,8.5,8.5,PHX,NOP,98,UNDER,A,-36.91,4.0,Rule1:UpsetClause,109.2,96.2,122.3,26.2,5,HIT,HIT,True
149,2025-11-10,NBA,POR@ORL,POR,112,ORL,115,227,235.0,2.0,2.0,ORL,POR,112,OVER,C,56.74,22.8,Rule3:OverExecution,116.5,102.4,130.6,28.2,12,HIT,HIT,True
150,2025-11-10,NBA,SAS@CHI,SAS,121,CHI,117,238,236.0,-5.0,5.0,SAS,CHI,117,OVER,B,47.98,45.3,Rule3:OverExecution,115.5,103.5,127.5,24.0,7,HIT,HIT,True
151,2025-11-10,NBA,WAS@DET,WAS,135,DET,137,272,236.0,11.0,11.0,DET,WAS,135,UNDER,A,-27.43,1.7,Rule1:UpsetClause,112.5,97.0,128.0,30.9,5,MISS,HIT,False
152,2025-11-11,NBA,BOS@PHI,BOS,100,PHI,102,202,231.5,1.5,1.5,BOS,PHI,102,OVER,C,7.01,25.0,Rule3:OverExecution,115.0,101.4,128.6,27.1,12,HIT,HIT,True
153,2025-11-11,NBA,DEN@SAC,DEN,122,SAC,108,230,244.0,8.0,8.0,SAC,DEN,122,OVER,A,14.79,4.7,Rule1:UpsetClause,118.0,105.4,130.6,25.2,5,HIT,HIT,True
154,2025-11-11,NBA,GSW@OKC,GSW,102,OKC,126,228,227.5,8.5,8.5,OKC,GSW,102,OVER,A,20.28,4.0,Rule1:UpsetClause,109.5,96.4,122.6,26.2,5,HIT,HIT,True
155,2025-11-11,NBA,IND@UTA,IND,128,UTA,152,280,233.0,2.0,2.0,UTA,IND,128,UNDER,C,-87.62,22.8,Rule4:UnderExecution,115.5,101.4,129.6,28.2,12,HIT,HIT,True
156,2025-11-11,NBA,MEM@NYK,MEM,120,NYK,133,253,233.5,10.0,10.0,NYK,MEM,120,UNDER,A,-26.17,2.4,Rule1:UpsetClause,111.8,97.2,126.2,29.0,5,HIT,HIT,True
157,2025-11-11,NBA,TOR@BKN,TOR,119,BKN,109,228,232.0,9.5,9.5,TOR,BKN,109,OVER,A,30.61,2.9,Rule1:UpsetClause,111.2,97.2,125.3,28.1,5,HIT,HIT,True
158,2025-11-12,NBA,ATL@SAC,ATL,133,SAC,100,233,229.5,4.0,4.0,SAC,ATL,133,UNDER,B,-44.38,14.7,Rule1:UpsetClause,112.8,101.8,123.8,22.0,7,MISS,HIT,False
159,2025-11-12,NBA,CHI@DET,CHI,113,DET,124,237,229.5,2.5,2.5,CHI,DET,124,OVER,C,34.73,20.7,Rule3:OverExecution,113.5,98.9,128.1,29.2,12,HIT,HIT,True
160,2025-11-12,NBA,CLE@MIA,CLE,130,MIA,116,246,239.5,4.5,4.5,MIA,CLE,130,OVER,B,156.94,13.0,Rule1:UpsetClause,117.5,106.0,129.0,23.0,7,HIT,MISS,False
161,2025-11-12,NBA,DEN@LAC,DEN,130,LAC,116,246,224.0,4.5,4.5,LAC,DEN,130,OVER,B,31.67,13.0,Rule1:UpsetClause,109.8,98.2,121.2,23.0,7,HIT,MISS,False
162,2025-11-12,NBA,LAL@OKC,LAL,92,OKC,121,213,229.0,8.0,8.0,OKC,LAL,92,OVER,A,98.66,4.7,Rule1:UpsetClause,110.5,97.9,123.1,25.2,5,MISS,HIT,False
163,2025-11-12,NBA,MIL@CHA,MIL,100,CHA,111,211,228.0,2.5,2.5,MIL,CHA,111,OVER,C,34.24,20.7,Rule3:OverExecution,112.8,98.1,127.4,29.2,12,HIT,HIT,True
164,2025-11-12,NBA,ORL@NYK,ORL,124,NYK,107,231,227.5,4.0,4.0,NYK,ORL,124,OVER,B,24.91,14.7,Rule1:UpsetClause,111.8,100.8,122.8,22.0,7,HIT,MISS,False
165,2025-11-12,NBA,PHX@DAL,PHX,123,DAL,114,237,227.0,2.0,2.0,DAL,PHX,123,OVER,C,1.85,22.8,Rule3:OverExecution,112.5,98.4,126.6,28.2,12,HIT,HIT,True
166,2025-11-12,NBA,POR@NOP,POR,125,NOP,117,242,232.0,-8.0,8.0,POR,NOP,117,OVER,A,6.02,48.3,Rule3:OverExecution,112.0,99.4,124.6,25.2,5,HIT,HIT,True
167,2025-11-12,NBA,WAS@HOU,WAS,112,HOU,135,247,237.5,17.0,17.0,HOU,WAS,112,OVER,A,77.95,0.2,Rule2:StructuralOutlier,110.2,89.1,131.4,42.3,5,HIT,HIT,True
168,2025-11-13,NBA,ATL@UTA,ATL,132,UTA,122,254,234.0,1.5,1.5,ATL,UTA,122,UNDER,C,-58.51,25.0,Rule4:UnderExecution,116.2,102.7,129.8,27.1,12,HIT,HIT,True
169,2025-11-13,NBA,IND@PHX,IND,98,PHX,133,231,233.5,3.5,3.5,PHX,IND,98,UNDER,B,-15.93,16.6,Rule4:UnderExecution,115.0,104.5,125.5,21.0,7,HIT,MISS,False
170,2025-11-13,NBA,TOR@CLE,TOR,126,CLE,113,239,238.5,7.5,7.5,CLE,TOR,126,OVER,A,9.08,5.5,Rule1:UpsetClause,115.5,103.4,127.6,24.2,5,HIT,HIT,True
171,2025-11-14,NBA,BKN@ORL,BKN,98,ORL,105,203,225.0,14.5,14.5,ORL,BKN,98,OVER,A,0.37,0.5,Rule2:StructuralOutlier,105.2,86.5,124.0,37.6,5,HIT,HIT,True
172,2025-11-14,NBA,CHA@MIL,CHA,134,MIL,147,281,238.0,9.0,9.0,MIL,CHA,134,OVER,A,1.21,3.4,Rule1:UpsetClause,114.5,101.0,128.1,27.1,5,HIT,MISS,False
173,2025-11-14,NBA,GSW@SAS,GSW,109,SAS,108,217,233.5,-2.5,2.5,GSW,SAS,108,OVER,C,14.75,40.1,Rule3:OverExecution,115.5,100.9,130.1,29.2,12,HIT,HIT,True
174,2025-11-14,NBA,LAC@DAL,LAC,133,DAL,127,260,221.5,3.0,3.0,DAL,LAC,133,UNDER,C,-127.63,18.6,Rule4:UnderExecution,109.2,94.1,124.4,30.3,12,MISS,HIT,False
175,2025-11-14,NBA,LAL@NOP,LAL,118,NOP,104,222,227.0,9.5,9.5,NOP,LAL,118,OVER,A,26.29,2.9,Rule1:UpsetClause,108.8,94.7,122.8,28.1,5,HIT,HIT,True
176,2025-11-14,NBA,MIA@NYK,MIA,132,NYK,140,272,240.5,6.5,6.5,NYK,MIA,132,OVER,A,99.5,7.4,Rule1:UpsetClause,117.0,105.8,128.2,22.4,5,HIT,MISS,False
177,2025-11-14,NBA,PHI@DET,PHI,105,DET,114,219,228.0,1.0,1.0,DET,PHI,105,OVER,C,17.62,27.2,Rule3:OverExecution,113.5,100.5,126.5,26.1,12,HIT,HIT,True
178,2025-11-14,NBA,POR@HOU,POR,116,HOU,140,256,236.5,7.5,7.5,HOU,POR,116,OVER,A,97.39,5.5,Rule1:UpsetClause,114.5,102.4,126.6,24.2,5,HIT,HIT,True
179,2025-11-14,NBA,SAC@MIN,SAC,110,MIN,124,234,240.0,11.5,11.5,MIN,SAC,110,OVER,A,67.12,1.5,Rule1:UpsetClause,114.2,98.3,130.2,31.9,5,HIT,HIT,True
180,2025-11-15,NBA,DEN@MIN,DEN,123,MIN,112,235,237.0,1.0,1.0,DEN,MIN,112,OVER,C,73.92,27.2,Rule3:OverExecution,118.0,105.0,131.1,26.1,12,HIT,HIT,True
181,2025-11-15,NBA,LAL@MIL,LAL,119,MIL,95,214,229.5,-2.0,2.0,LAL,MIL,95,OVER,C,20.43,38.6,Rule3:OverExecution,113.8,99.7,127.8,28.2,12,MISS,HIT,False
182,2025-11-15,NBA,MEM@CLE,MEM,100,CLE,108,208,241.5,10.5,10.5,CLE,MEM,100,OVER,A,9.55,2.1,Rule1:UpsetClause,115.5,100.5,130.5,29.9,5,MISS,HIT,False
183,2025-11-15,NBA,OKC@CHA,OKC,109,CHA,96,205,224.0,17.0,17.0,OKC,CHA,96,OVER,A,37.89,0.2,Rule2:StructuralOutlier,103.5,82.3,124.7,42.3,5,HIT,HIT,True
184,2025-11-15,NBA,TOR@IND,TOR,129,IND,111,240,235.5,6.0,6.0,TOR,IND,111,UNDER,A,-16.29,8.6,Rule1:UpsetClause,114.8,104.0,125.5,21.4,5,HIT,HIT,True
185,2025-11-16,NBA,ATL@PHX,ATL,124,PHX,122,246,226.5,-1.5,1.5,ATL,PHX,122,OVER,C,31.39,37.0,Rule3:OverExecution,112.5,98.9,126.1,27.2,12,HIT,HIT,True
186,2025-11-16,NBA,BKN@WAS,BKN,129,WAS,106,235,232.0,3.0,3.0,WAS,BKN,129,OVER,C,24.15,18.6,Rule3:OverExecution,114.5,99.3,129.7,30.3,12,HIT,HIT,True
187,2025-11-16,NBA,CHI@UTA,CHI,147,UTA,150,297,244.5,-4.5,4.5,CHI,UTA,150,OVER,B,40.71,44.5,Rule3:OverExecution,120.0,108.5,131.5,23.0,7,HIT,MISS,False
188,2025-11-16,NBA,GSW@NOP,GSW,124,NOP,106,230,229.0,10.5,10.5,GSW,NOP,106,UNDER,A,-49.03,2.1,Rule1:UpsetClause,109.2,94.3,124.2,29.9,5,HIT,HIT,True
189,2025-11-16,NBA,LAC@BOS,LAC,118,BOS,121,239,220.0,5.0,5.0,BOS,LAC,118,UNDER,B,-63.37,11.4,Rule1:UpsetClause,107.5,95.5,119.5,24.0,7,HIT,HIT,True
190,2025-11-16,NBA,ORL@HOU,ORL,113,HOU,117,230,223.0,-7.5,7.5,ORL,HOU,117,OVER,A,54.96,47.9,Rule3:OverExecution,107.8,95.6,119.9,24.2,5,HIT,HIT,True
191,2025-11-16,NBA,POR@DAL,POR,133,DAL,138,271,237.0,-4.0,4.0,POR,DAL,138,OVER,B,42.45,43.6,Rule3:OverExecution,116.5,105.5,127.5,22.0,7,HIT,MISS,False
192,2025-11-16,NBA,SAC@SAS,SAC,110,SAS,123,233,243.5,7.0,7.0,SAS,SAC,110,OVER,A,26.86,6.4,Rule1:UpsetClause,118.2,106.6,129.9,23.3,5,HIT,HIT,True
193,2025-11-17,NBA,CHA@TOR,CHA,108,TOR,110,218,240.0,-7.5,7.5,CHA,TOR,110,OVER,A,3.92,47.9,Rule3:OverExecution,116.2,104.1,128.4,24.2,5,HIT,HIT,True
194,2025-11-17,NBA,CHI@DEN,CHI,130,DEN,127,257,241.0,-12.5,12.5,CHI,DEN,127,OVER,A,134.43,49.6,Rule2:StructuralOutlier,114.2,97.4,131.1,33.8,5,HIT,HIT,True
195,2025-11-17,NBA,DAL@MIN,DAL,96,MIN,120,216,232.0,14.0,14.0,MIN,DAL,96,OVER,A,30.3,0.6,Rule2:StructuralOutlier,109.0,90.7,127.3,36.6,5,HIT,HIT,True
196,2025-11-17,NBA,IND@DET,IND,112,DET,127,239,231.0,8.5,8.5,DET,IND,112,UNDER,A,-18.07,4.0,Rule1:UpsetClause,111.2,98.2,124.3,26.2,5,HIT,HIT,True
197,2025-11-17,NBA,LAC@PHI,LAC,108,PHI,110,218,222.0,5.5,5.5,PHI,LAC,108,OVER,A,69.45,9.9,Rule1:UpsetClause,108.2,98.0,118.5,20.4,5,HIT,HIT,True
198,2025-11-17,NBA,MIL@CLE,MIL,106,CLE,118,224,234.5,6.0,6.0,CLE,MIL,106,OVER,A,5.82,8.6,Rule1:UpsetClause,114.2,103.5,125.0,21.4,5,HIT,HIT,True
199,2025-11-17,NBA,NYK@MIA,NYK,113,MIA,115,228,244.5,1.0,1.0,MIA,NYK,113,OVER,C,140.83,27.2,Rule3:OverExecution,121.8,108.7,134.8,26.1,12,HIT,HIT,True
200,2025-11-17,NBA,OKC@NOP,OKC,126,NOP,109,235,223.0,-18.5,18.5,OKC,NOP,109,UNDER,A,-25.27,50.0,Rule2:StructuralOutlier,102.2,79.7,124.8,45.2,5,HIT,HIT,True
201,2025-11-18,NBA,BOS@BKN,BOS,113,BKN,99,212,223.0,11.0,11.0,BOS,BKN,99,UNDER,A,-25.64,1.7,Rule1:UpsetClause,106.0,90.5,121.5,30.9,5,HIT,HIT,True
202,2025-11-18,NBA,DET@ATL,DET,120,ATL,112,232,227.0,1.5,1.5,DET,ATL,112,OVER,C,22.19,25.0,Rule3:OverExecution,112.8,99.2,126.3,27.2,12,HIT,HIT,True
203,2025-11-18,NBA,GSW@ORL,GSW,113,ORL,121,234,224.0,2.5,2.5,GSW,ORL,121,UNDER,C,-24.29,20.7,Rule4:UnderExecution,110.8,96.1,125.4,29.2,12,HIT,HIT,True
204,2025-11-18,NBA,MEM@SAS,MEM,101,SAS,111,212,234.0,6.0,6.0,SAS,MEM,101,UNDER,A,-40.7,8.6,Rule1:UpsetClause,114.0,103.3,124.7,21.4,5,HIT,MISS,False
205,2025-11-18,NBA,PHX@POR,PHX,127,POR,110,237,235.5,2.0,2.0,POR,PHX,127,OVER,C,148.75,22.8,Rule3:OverExecution,116.8,102.7,130.8,28.2,12,HIT,HIT,True
206,2025-11-18,NBA,UTA@LAL,UTA,126,LAL,140,266,240.0,13.0,13.0,LAL,UTA,126,OVER,A,51.84,0.9,Rule2:StructuralOutlier,113.5,96.2,130.8,34.7,5,HIT,HIT,True
207,2025-11-19,NBA,CHA@IND,CHA,118,IND,127,245,237.5,2.0,2.0,CHA,IND,127,UNDER,C,-9.41,22.8,Rule4:UnderExecution,117.8,103.7,131.8,28.2,12,HIT,HIT,True
208,2025-11-19,NBA,CHI@POR,CHI,122,POR,121,243,244.5,-3.5,3.5,CHI,POR,121,OVER,B,131.87,42.6,Rule3:OverExecution,120.5,110.0,131.0,21.0,7,HIT,HIT,True
209,2025-11-19,NBA,GSW@MIA,GSW,96,MIA,110,206,235.0,10.5,10.5,MIA,GSW,96,OVER,A,56.65,2.1,Rule1:UpsetClause,112.2,97.3,127.2,29.9,5,MISS,HIT,False
210,2025-11-19,NBA,HOU@CLE,HOU,114,CLE,104,218,232.5,1.5,1.5,HOU,CLE,104,OVER,C,64.38,25.0,Rule3:OverExecution,115.5,101.9,129.1,27.1,12,HIT,HIT,True
211,2025-11-19,NBA,NYK@DAL,NYK,113,DAL,111,224,232.5,-8.5,8.5,NYK,DAL,111,OVER,A,37.19,48.5,Rule3:OverExecution,112.0,98.9,125.1,26.2,5,HIT,HIT,True
212,2025-11-19,NBA,SAC@OKC,SAC,99,OKC,113,212,232.5,-18.5,18.5,SAC,OKC,113,UNDER,A,-48.05,50.0,Rule2:StructuralOutlier,107.0,84.4,129.6,45.1,5,HIT,HIT,True
213,2025-11-19,NBA,TOR@PHI,TOR,121,PHI,112,233,234.0,2.0,2.0,TOR,PHI,112,OVER,C,13.73,22.8,Rule3:OverExecution,116.0,101.9,130.1,28.2,12,HIT,HIT,True
214,2025-11-20,NBA,ATL@SAS,ATL,126,SAS,135,261,234.5,1.0,1.0,SAS,ATL,126,OVER,C,4.47,27.2,Rule3:OverExecution,116.8,103.7,129.8,26.1,12,HIT,HIT,True
215,2025-11-20,NBA,LAC@ORL,LAC,101,ORL,129,230,219.0,6.5,6.5,ORL,LAC,101,UNDER,A,-0.25,7.4,Rule1:UpsetClause,106.2,95.1,117.4,22.3,5,HIT,HIT,True
216,2025-11-20,NBA,PHI@MIL,PHI,123,MIL,114,237,223.0,1.5,1.5,PHI,MIL,114,OVER,C,15.01,25.0,Rule3:OverExecution,110.8,97.2,124.3,27.2,12,HIT,HIT,True
217,2025-11-20,NBA,SAC@MEM,SAC,96,MEM,137,233,234.5,3.0,3.0,MEM,SAC,96,UNDER,C,-63.23,18.6,Rule4:UnderExecution,115.8,100.6,130.9,30.3,12,HIT,MISS,False
218,2025-11-21,NBA,BKN@BOS,BKN,113,BOS,105,218,222.0,14.0,14.0,BOS,BKN,113,UNDER,A,-43.64,0.6,Rule2:StructuralOutlier,104.0,85.7,122.3,36.6,5,HIT,HIT,True
219,2025-11-21,NBA,DEN@HOU,DEN,112,HOU,109,221,234.5,-3.0,3.0,DEN,HOU,109,OVER,C,91.4,41.4,Rule3:OverExecution,115.8,100.6,130.9,30.3,12,HIT,HIT,True
220,2025-11-21,NBA,IND@CLE,IND,109,CLE,120,229,242.0,14.0,14.0,CLE,IND,109,UNDER,A,-13.49,0.6,Rule2:StructuralOutlier,114.0,95.7,132.3,36.6,5,HIT,HIT,True
221,2025-11-21,NBA,MIA@CHI,MIA,143,CHI,107,250,249.5,2.5,2.5,CHI,MIA,143,OVER,C,125.95,20.7,Rule3:OverExecution,123.5,108.9,138.1,29.2,12,HIT,MISS,False
222,2025-11-21,NBA,MIN@PHX,MIN,113,PHX,114,227,231.5,-4.5,4.5,MIN,PHX,114,OVER,B,82.91,44.5,Rule3:OverExecution,113.5,102.0,125.0,23.0,7,HIT,HIT,True
223,2025-11-21,NBA,NOP@DAL,NOP,115,DAL,118,233,234.0,-3.5,3.5,NOP,DAL,118,UNDER,B,-18.95,42.6,Rule4:UnderExecution,115.2,104.8,125.8,21.0,7,HIT,HIT,True
224,2025-11-21,NBA,OKC@UTA,OKC,144,UTA,112,256,233.5,17.0,17.0,UTA,OKC,144,OVER,A,109.81,0.2,Rule2:StructuralOutlier,108.2,87.1,129.4,42.3,5,HIT,MISS,False
225,2025-11-21,NBA,POR@GSW,POR,127,GSW,123,250,237.5,-10.5,10.5,POR,GSW,123,OVER,A,14.83,49.3,Rule3:OverExecution,113.5,98.5,128.5,29.9,5,HIT,HIT,True
226,2025-11-21,NBA,WAS@TOR,WAS,110,TOR,140,250,238.5,14.0,14.0,TOR,WAS,110,OVER,A,62.12,0.6,Rule2:StructuralOutlier,112.2,94.0,130.6,36.6,5,HIT,HIT,True
227,2025-11-22,NBA,ATL@NOP,ATL,115,NOP,98,213,233.0,9.5,9.5,ATL,NOP,98,OVER,A,10.77,2.9,Rule1:UpsetClause,111.8,97.7,125.8,28.1,5,HIT,HIT,True
228,2025-11-22,NBA,DET@MIL,DET,129,MIL,116,245,226.0,8.0,8.0,MIL,DET,129,OVER,A,83.04,4.7,Rule1:UpsetClause,109.0,96.4,121.6,25.2,5,HIT,MISS,False
229,2025-11-22,NBA,LAC@CHA,LAC,131,CHA,116,247,227.0,1.5,1.5,CHA,LAC,131,OVER,C,30.87,25.0,Rule3:OverExecution,112.8,99.2,126.3,27.2,12,HIT,MISS,False
230,2025-11-22,NBA,MEM@DAL,MEM,102,DAL,96,198,229.5,-1.0,1.0,MEM,DAL,96,UNDER,C,-34.23,35.3,Rule4:UnderExecution,114.2,101.2,127.3,26.1,12,HIT,MISS,False
231,2025-11-22,NBA,NYK@ORL,NYK,121,ORL,133,254,230.5,2.0,2.0,ORL,NYK,121,OVER,C,9.77,22.8,Rule3:OverExecution,114.2,100.2,128.3,28.2,12,HIT,HIT,True
232,2025-11-22,NBA,SAC@DEN,SAC,128,DEN,123,251,240.5,-11.0,11.0,SAC,DEN,123,OVER,A,26.04,49.4,Rule3:OverExecution,114.8,99.3,130.2,30.9,5,HIT,HIT,True
233,2025-11-22,NBA,WAS@CHI,WAS,120,CHI,121,241,247.0,12.5,12.5,CHI,WAS,120,OVER,A,82.0,1.0,Rule2:StructuralOutlier,117.2,100.4,134.1,33.8,5,HIT,HIT,True
234,2025-11-23,NBA,BKN@TOR,BKN,109,TOR,119,228,229.5,-11.5,11.5,BKN,TOR,119,UNDER,A,-20.32,49.5,Rule4:UnderExecution,109.0,93.1,124.9,31.8,5,HIT,HIT,True
235,2025-11-23,NBA,CHA@ATL,CHA,110,ATL,113,223,228.5,8.0,8.0,ATL,CHA,110,OVER,A,25.49,4.7,Rule1:UpsetClause,110.2,97.7,122.8,25.2,5,HIT,HIT,True
236,2025-11-23,NBA,LAC@CLE,LAC,105,CLE,120,225,229.5,7.5,7.5,CLE,LAC,105,OVER,A,8.14,5.5,Rule1:UpsetClause,111.0,98.9,123.1,24.2,5,HIT,HIT,True
237,2025-11-23,NBA,LAL@UTA,LAL,108,UTA,106,214,245.5,-9.0,9.0,LAL,UTA,106,OVER,A,98.76,48.8,Rule3:OverExecution,118.2,104.7,131.8,27.1,5,HIT,HIT,True
238,2025-11-23,NBA,MIA@PHI,MIA,127,PHI,117,244,241.0,1.0,1.0,PHI,MIA,127,OVER,C,101.73,27.2,Rule3:OverExecution,120.0,107.0,133.1,26.1,12,HIT,HIT,True
239,2025-11-23,NBA,ORL@BOS,ORL,129,BOS,138,267,223.0,4.0,4.0,BOS,ORL,129,UNDER,B,-34.49,14.7,Rule1:UpsetClause,109.5,98.5,120.5,22.0,7,MISS,HIT,False
240,2025-11-23,NBA,POR@OKC,POR,95,OKC,122,217,233.5,16.5,16.5,OKC,POR,95,OVER,A,63.98,0.3,Rule2:StructuralOutlier,108.5,87.8,129.2,41.4,5,HIT,HIT,True
241,2025-11-23,NBA,SAS@PHX,SAS,102,PHX,111,213,234.0,1.5,1.5,PHX,SAS,102,OVER,C,58.43,25.0,Rule3:OverExecution,116.2,102.7,129.8,27.1,12,MISS,HIT,False
242,2025-11-24,NBA,CHI@NOP,CHI,130,NOP,143,273,244.5,5.0,5.0,NOP,CHI,130,OVER,B,17.41,11.4,Rule1:UpsetClause,119.8,107.8,131.8,24.0,7,HIT,HIT,True
243,2025-11-24,NBA,CLE@TOR,CLE,99,TOR,110,209,231.5,1.5,1.5,TOR,CLE,99,OVER,C,2.79,25.0,Rule3:OverExecution,115.0,101.4,128.6,27.1,12,MISS,HIT,False
244,2025-11-24,NBA,DAL@MIA,DAL,102,MIA,106,208,240.0,7.5,7.5,MIA,DAL,102,UNDER,A,-3.47,5.5,Rule1:UpsetClause,116.2,104.1,128.4,24.2,5,HIT,MISS,False
245,2025-11-24,NBA,DEN@MEM,DEN,125,MEM,115,240,235.5,6.5,6.5,MEM,DEN,125,OVER,A,48.56,7.4,Rule1:UpsetClause,114.5,103.3,125.7,22.3,5,HIT,HIT,True
246,2025-11-24,NBA,DET@IND,DET,122,IND,117,239,237.0,10.0,10.0,DET,IND,117,OVER,A,2.35,2.4,Rule1:UpsetClause,113.5,99.0,128.0,29.0,5,HIT,HIT,True
247,2025-11-24,NBA,HOU@PHX,HOU,114,PHX,92,206,223.5,6.5,6.5,PHX,HOU,114,OVER,A,64.53,7.4,Rule1:UpsetClause,108.5,97.3,119.7,22.3,5,HIT,HIT,True
248,2025-11-24,NBA,MIN@SAC,MIN,112,SAC,117,229,238.0,10.0,10.0,SAC,MIN,112,UNDER,A,-17.44,2.4,Rule1:UpsetClause,114.0,99.5,128.5,29.0,5,HIT,HIT,True
